feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|Q9Y2Q3|GSTK1_HUMAN	psvid_39406_sp|Q9Y2Q3|GSTK1_HUMAN	-0.2318853958411573	-0.738221918787343	0.2744511271050284	0.21676840894014354	-1.0697379612413358	0.3181570123909401	1.0	0.27754078610926797	3.956111610696747
sp|Q86WU2|LDHD_HUMAN	psvid_83402_sp|Q86WU2|LDHD_HUMAN	-0.7499999999999999	-2.390570285174632	0.8905702851746325	0.7023467483691255	-1.0678486114465924	0.31895495922505096	1.0	1.186346166215129	2.3517226489021295
sp|P51690|ARSL_HUMAN	psvid_62262_sp|P51690|ARSL_HUMAN	-0.2469527418648627	-0.7878474845275228	0.2939420007977974	0.23156317480091124	-1.0664594751612937	0.3195426573394111	1.0	0.3111288515323329	4.829812350459461
sp|Q9Y536|PAL4A_HUMAN	psvid_85421_sp|Q9Y536|PAL4A_HUMAN	-0.3055981053341118	-0.9766444318007447	0.36544822113252107	0.2872825441603786	-1.0637545216235218	0.3206894951988856	1.0	0.42775999061106373	2.397119033542035
sp|O15143|ARC1B_HUMAN	psvid_47209_sp|O15143|ARC1B_HUMAN	-0.6887218755408671	-2.2011683034617002	0.8237245523799663	0.647495471746657	-1.0636705669662823	0.32072514208361536	1.0	1.089361641062445	1.0943609377704335
sp|Q96EE3|SEH1_HUMAN	psvid_75431_sp|Q96EE3|SEH1_HUMAN	-0.47672264890212945	-1.526028602031804	0.572583304227545	0.44921978100227783	-1.0612236349843913	0.3217654792382756	1.0	0.7338279944690463	1.3846019496313537
sp|P05362|ICAM1_HUMAN	psvid_44118_sp|P05362|ICAM1_HUMAN	-0.3102858989083962	-0.9936264168339852	0.37305461901719283	0.292545826979198	-1.0606403178345785	0.3220138755628456	1.0	0.43826448606800067	3.3670541102250287
sp|P62316|SMD2_HUMAN	psvid_55812_sp|P62316|SMD2_HUMAN	-0.3157586014584485	-1.011820536089258	0.3803033331723611	0.29799200977203655	-1.0596210337988705	0.32244828509428225	1.0	0.44906892707452833	2.2808425748116425
sp|Q13190|STX5_HUMAN	psvid_44863_sp|Q13190|STX5_HUMAN	-0.2675973319728495	-0.8577858273163118	0.3225911633706128	0.2526663894715268	-1.0590935048090568	0.32267329482221835	1.0	0.35673871383027167	3.2374699749382287
sp|B9A064|IGLL5_HUMAN	psvid_30844_sp|B9A064|IGLL5_HUMAN	-0.7667785489646342	-2.459073773189977	0.9255166752607085	0.7244907815020859	-1.0583689517413502	0.32298254433313783	1.0	1.2253986878407837	2.3119506538988475
sp|P0CG04|IGLC1_HUMAN	psvid_30846_sp|P0CG04|IGLC1_HUMAN	-0.7667785489646342	-2.459073773189977	0.9255166752607085	0.7244907815020859	-1.0583689517413502	0.32298254433313783	1.0	1.2253986878407837	2.3119506538988475
sp|O00116|ADAS_HUMAN	psvid_39106_sp|O00116|ADAS_HUMAN	-0.22523533231933313	-0.7225841408229736	0.27211347618430737	0.21292066643801724	-1.0578368745849327	0.32320979135334726	1.0	0.268515265046184	3.1494188973952237
sp|O75923|DYSF_HUMAN	psvid_35945_sp|O75923|DYSF_HUMAN	-0.5933043308960539	-1.9036175361452152	0.7170088743531073	0.5609599462871614	-1.0576589912042225	0.3232857924369427	1.0	0.9354046702384105	3.2019361937666875
sp|O60518|RNBP6_HUMAN	psvid_83738_sp|O60518|RNBP6_HUMAN	-0.396240625180289	-1.2718996181382005	0.47941836777762237	0.3748795476438279	-1.0569811761423598	0.3235755197351703	1.0	0.5965582130561417	0.1981203125901445
sp|P56962|STX17_HUMAN	psvid_101381_sp|P56962|STX17_HUMAN	-0.396240625180289	-1.2718996181382005	0.47941836777762237	0.3748795476438279	-1.0569811761423598	0.3235755197351703	1.0	0.5965582130561417	0.1981203125901445
