feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance
sp|P30273|FCERG_HUMAN	psvid_67242_sp|P30273|FCERG_HUMAN	0.603759374819711	0.033899272214647835	1.1736194774247741	0.2522189258686503	2.3937909208848773	0.04009622245048197	1.0	0.28028949962662886	1.5943609377704335
sp|Q9BXR6|FHR5_HUMAN	psvid_81273_sp|Q9BXR6|FHR5_HUMAN	0.792481250360578	0.03768540928661401	1.547277091434542	0.3340711087081257	2.3721933136485633	0.04154589803146592	1.0	0.47296601837939484	0.896240625180289
sp|Q14257|RCN2_HUMAN	psvid_77669_sp|Q14257|RCN2_HUMAN	-0.7509380337152768	-1.4680088584497226	-0.03386720898083084	0.31737409297385377	-2.3660974551478002	0.04196436323892782	1.0	0.4368073991826992	2.352191665759768
sp|O15245|S22A1_HUMAN	psvid_56180_sp|O15245|S22A1_HUMAN	-0.6360801290559523	-1.2440000492194478	-0.02816020889245674	0.26906412394351437	-2.364046606189263	0.04210608311333085	1.0	0.3242208279919186	2.2947627134301056
sp|Q8NBN3|GPHCC_HUMAN	psvid_49917_sp|Q8NBN3|GPHCC_HUMAN	-1.0	-1.9607655260688395	-0.03923447393116042	0.42523287362802376	-2.3516526167606666	0.042972661777026376	1.0	0.65805701267647	0.896240625180289
sp|Q9Y5C1|ANGL3_HUMAN	psvid_86071_sp|Q9Y5C1|ANGL3_HUMAN	-0.7398395038756633	-1.4699950178769725	-0.009683989874354149	0.32316534991064705	-2.2893528160745693	0.047602044724785464	1.0	0.44946581684638504	1.9928830260202504
sp|P36406|TRI23_HUMAN	psvid_34633_sp|P36406|TRI23_HUMAN	-1.160964047443681	-2.321382701636659	-0.0005453932507033521	0.5135989432854484	-2.260448668404755	0.049913035270691436	1.0	0.8270064185843025	1.5804820237218404
sp|Q4G148|GXLT1_HUMAN	psvid_60419_sp|Q4G148|GXLT1_HUMAN	-0.542481250360578	-1.0908195440336192	0.005857043312463284	0.2426934168765831	-2.2352532563190457	0.05201687487379418	1.0	0.2535836284782559	1.417481250360578
sp|Q15070|OXA1L_HUMAN	psvid_75881_sp|Q15070|OXA1L_HUMAN	-0.7267226489021295	-1.4622694576049522	0.008824159800693399	0.32555152601323956	-2.2322815002641856	0.052270663897112345	1.0	0.45464385098429183	1.8633613244510647
sp|Q8WU67|ABHD3_HUMAN	psvid_41702_sp|Q8WU67|ABHD3_HUMAN	-1.0323207542362414	-2.0783443307496876	0.013702822277204874	0.4629679138712198	-2.229788983871988	0.052484458021840166	1.0	0.7310288393776093	1.4124010022984097
sp|Q9NXA8|SIR5_HUMAN	psvid_80693_sp|Q9NXA8|SIR5_HUMAN	-0.5703215275975041	-1.148385766605931	0.0077427114109228645	0.25585006000468996	-2.229124072071938	0.05254163458616252	1.0	0.2900718502249295	2.07764201415933
sp|O95197|RTN3_HUMAN	psvid_52886_sp|O95197|RTN3_HUMAN	0.4444018946658881	-0.014609836791979025	0.9034136261237552	0.20315766157373374	2.1874729765217222	0.05624696439641019	1.0	0.10485569283232868	2.862761553388212
sp|Q7Z2W4|ZCCHV_HUMAN	psvid_62867_sp|Q7Z2W4|ZCCHV_HUMAN	-1.1638379571531385	-2.386252539176323	0.05857662487004567	0.5410382152297097	-2.1511196887617365	0.059687789798431756	1.0	0.878327357561294	1.4124010022984097
