feature	accession	entry	protein_log2fc	protein_se	protein_ci_low	protein_ci_high	protein_t	protein_p	protein_q	protein_residual_sd	nsaf_log2fc	nsaf_se	nsaf_ci_low	nsaf_ci_high	nsaf_t	nsaf_p	nsaf_q	nsaf_residual_sd	psm_log2_log2fc	psm_log2_se	psm_log2_ci_low	psm_log2_ci_high	psm_log2_t	psm_log2_p	psm_log2_q	psm_log2_residual_sd
psvid_51350_sp|Q9Y3U8|RL36_HUMAN	Q9Y3U8	RL36_HUMAN	0.3393262797387342	0.08348931056349454	0.1365777338035103	0.542074825673958	4.064308082657753	0.006189380010092941	0.6954560183642976	0.09986086413184038	0.4227861157461259	0.1301455689692998	0.07424537912979606	0.7713268523624557	3.248563274911476	0.027291395648841733	0.6392260310717692	0.19178542391094308	0.3417539961039755	0.11384677495853308	0.04745512721758249	0.6360528649903685	3.0018768316314106	0.030739716512345236	0.48232346954803157	0.13429051654460022
psvid_86951_sp|O15269|SPTC1_HUMAN	O15269	SPTC1_HUMAN	0.2795803624460893	0.0714050986031774	0.10617756613068108	0.45298315876149753	3.9154117551158802	0.007364573956166112	0.6954560183642976	0.04735792902438892	-0.7434818313858282	0.19416453986882878	-1.2634707352463668	-0.2234929275252897	-3.8291329193688006	0.01554891756788521	0.6219650821978125	0.3127092537204241	-0.8248020045968194	0.16725686638440365	-1.257168284698662	-0.39243572449497677	-4.931349142349653	0.004578215025710674	0.39647783251920843	0.2591623655486114
psvid_87262_sp|O14561|ACPM_HUMAN	O14561	ACPM_HUMAN	-0.3195771707929058	0.08195590545753907	-0.5186019387562697	-0.12055240282954191	-3.899379416392112	0.007505242274147856	0.6954560183642976	0.09446995263526783	1.581876969758241	0.3120453002364365	0.7461935141983593	2.417560425318123	5.069382453636232	0.0054920244940083645	0.5727769937574851	0.522612450699897	1.500938033715277	0.2816555919512652	0.7728460683787398	2.229029999051814	5.328983611924821	0.003294371408648232	0.39647783251920843	0.48499453709806717
psvid_46749_sp|P14780|MMP9_HUMAN	P14780	MMP9_HUMAN	0.756121889243861	0.19558054522776883	0.2811668214571727	1.2310769570305493	3.8660383544963435	0.007807424609158344	0.6954560183642976	0.3730239349448064	-0.0010877381797609331	0.4358146833957855	-1.168235970593354	1.1660604942338322	-0.0024958731800532354	0.9981175302662303	1.0	0.7383096783733605	-0.08048202372184055	0.4270132812989898	-1.1843299432745291	1.0233658958308478	-0.18847662882290528	0.8580468325155607	0.9614570829524488	0.7565130626690715
psvid_28839_sp|Q02928|CP4AB_HUMAN	Q02928	CP4AB_HUMAN	-0.388279682347175	0.10289301778596092	-0.6381489123383052	-0.13841045235604488	-3.773625175955848	0.00871788390500635	0.6954560183642976	0.1578176178537699	8.881784197001252e-16	0.06648275985679548	-0.178046400475148	0.17804640047514977	1.3359529923445871e-14	0.9999999999999899	1.0	5.426859785202775e-15	-0.07576200257613186	0.10702139445267429	-0.3524169657539519	0.2008929606016882	-0.7079145526330665	0.5111844623664544	0.8019169954051512	0.1144585381300246
psvid_94852_sp|Q9NZ45|CISD1_HUMAN	Q9NZ45	CISD1_HUMAN	0.2785651704043648	0.07492550687573837	0.09661328374981368	0.4605170570589159	3.717895040287902	0.00932340514849602	0.6954560183642976	0.06610624283003126	0.32190172089090563	0.2125571531604157	-0.24734414220165413	0.8911475839834654	1.5144243141418448	0.19799868760946338	0.7245364361573173	0.3460747097738784	0.24086853099372174	0.1782296066140189	-0.21986276023238155	0.701599822219825	1.3514507245440774	0.23549158238112156	0.6362540281796365	0.2820826354833792
psvid_88323_sp|O75380|NDUS6_HUMAN	O75380	NDUS6_HUMAN	0.4664652327776375	0.1274828916985249	0.15688103871681053	0.7760494268384646	3.659041825633729	0.010013760925191323	0.6954560183642976	0.21977127073706865	0.3188515511453991	0.09465093566409997	0.06536841607552796	0.5723346862152703	3.368709975323951	0.024186424514044725	0.6392260310717692	0.1154841012740239	0.23790924460965035	0.11458677172442079	-0.05830254812776664	0.5341210373470673	2.0762365588046934	0.09354605308408939	0.5204027816531388	0.13633455544087694
psvid_26666_sp|P51858|HDGF_HUMAN	P51858	HDGF_HUMAN	0.5561011504091047	0.15328144122267823	0.18386679948439977	0.9283355013338096	3.627974436913297	0.010400795319185818	0.6954560183642976	0.27966112731842074	0.16254054362323922	0.6312112822638143	-1.5278961498662231	1.8529772371127016	0.2575057642193815	0.8083705547084737	0.9727640365131593	1.0759746079385168	0.08048202372184055	0.6263007297917471	-1.5385326249370186	1.6994966723806995	0.12850380000132178	0.9028488873802575	0.976696685556479	1.1221544607565652
psvid_55981_sp|Q08AH3|ACS2A_HUMAN	Q08AH3	ACS2A_HUMAN	-0.3992533570177459	0.11092377377179112	-0.6686247734312849	-0.12988194060420682	-3.5993488450830142	0.010772049633751423	0.6954560183642976	0.17887741977851035	-0.16307417459202211	0.0959185693260597	-0.4199521388043539	0.09380378962030966	-1.700131431669688	0.15767965485054256	0.7176098719675167	0.11851748722674209	-0.24505918629464207	0.12359098097756792	-0.5645472518942705	0.07442887930498632	-1.982824186330562	0.1052650591218468	0.5319320213874119	0.1600160159977835
psvid_61949_sp|O75438|NDUB1_HUMAN	O75438	NDUB1_HUMAN	0.35563708044221265	0.10059984346775026	0.11133668022647777	0.5999374806579475	3.5351653460198555	0.011658661752041348	0.6954560183642976	0.15158961877174876	0.04203959550228786	0.19978094245631153	-0.4929905050004265	0.5770696960050022	0.21042845721623904	0.842708916189224	0.9778892202407429	0.32293695886442697	-0.0380007733612624	0.2285718229168479	-0.6288688850686932	0.5528673383461684	-0.1662530966255044	0.874588286013931	0.9687449624358292	0.3828670742199529
psvid_50098_sp|O43819|SCO2_HUMAN	O43819	SCO2_HUMAN	-0.2788637072887079	0.07889679874291991	-0.470459626767594	-0.08726778780982183	-3.534537671133745	0.011667719455827117	0.6954560183642976	0.08302173902108079	-0.5486298441271793	0.34043951767251046	-1.460355392700216	0.36309570444585737	-1.6115339602112226	0.17575755879484042	0.7176098719675167	0.5723298484011549	-0.6315172029168971	0.33745990694531147	-1.503865751610404	0.2408313457766097	-1.8713843923961027	0.12128120266004787	0.5319320213874119	0.590151818786556
psvid_89618_sp|P61019|RAB2A_HUMAN	P61019	RAB2A_HUMAN	-0.30969192855858907	0.0884153185056527	-0.524402975331311	-0.0949808817858672	-3.502695390265312	0.012137532694351458	0.6954560183642976	0.11605614841945279	0.03228242508307888	0.07149606293801869	-0.1591900210319537	0.22375487119811147	0.4515273115257428	0.6729465309718798	0.9344896789109931	0.045083523597883264	-0.0053670981604119206	0.11166619752695575	-0.29402907946816115	0.2832948831473373	-0.048063767543587446	0.9635595418462283	1.0	0.12815904566022346
psvid_85363_sp|P02652|APOA2_HUMAN	P02652	APOA2_HUMAN	0.32712991890354726	0.09417543654304154	0.09843078732555349	0.5558290504815411	3.4736225380175134	0.012584684541208398	0.6954560183642976	0.13346220650538806	0.45392041447346854	0.08494591108440332	0.2264281482643343	0.6814126806826027	5.343640543480046	0.004475699805276668	0.5727769937574851	0.0906372296212233	0.37250498461768033	0.09934436267703797	0.11569548275220393	0.6293144864831568	3.749633845139957	0.01375577718935982	0.45118949181100204	0.08897391484859207
psvid_62542_sp|Q15005|SPCS2_HUMAN	Q15005	SPCS2_HUMAN	-0.27541351907049805	0.07996760863980056	-0.46960983311606924	-0.08121720502492685	-3.444063462133122	0.013057926790582012	0.6954560183642976	0.08714978804881993	-0.126684029064414	0.08676648712740496	-0.35905195043506605	0.10568389230623804	-1.4600571402458127	0.21165572591875656	0.7258795267620202	0.09557024727324592	-0.20745058867158783	0.09697346831935182	-0.4581312254201532	0.043230048076977556	-2.1392509958333568	0.08642413052672501	0.5204027816531388	0.07995760689620175
psvid_31410_sp|Q13637|RAB32_HUMAN	Q13637	RAB32_HUMAN	-0.2528047913555751	0.07345770668844974	-0.43119221746197145	-0.07441736524917877	-3.441501276752019	0.013099858005510013	0.6954560183642976	0.058912246292901004	-0.027033278343425948	0.22371224289723063	-0.6261534062663764	0.5720868495795245	-0.12083951237234947	0.9091298828558514	0.9933197920610235	0.36615216956075497	-0.10841329436154779	0.23714593383863614	-0.7214458560229438	0.5046192672998482	-0.45715856311209896	0.6670760130559908	0.8667518703711972	0.3995676430205691
psvid_107318_sp|Q9NYL4|FKB11_HUMAN	Q9NYL4	FKB11_HUMAN	-0.3908939234052822	0.11410944223328441	-0.6680015355550198	-0.1137863112555445	-3.4256054166502876	0.013363323058842282	0.6954560183642976	0.18696914233893186	-0.1296175682215197	0.15528254185131365	-0.5454772240602821	0.2862420876172427	-0.8347208042590601	0.44674044831989357	0.8334366012066137	0.24054836061045626	-0.21133069306415642	0.13114249656687585	-0.5503397551708951	0.12767836904258223	-1.6114585172350198	0.16908026179483004	0.5742338475183212	0.1786057330591781
psvid_33096_sp|P60866|RS20_HUMAN	P60866	RS20_HUMAN	0.2564382338412834	0.07527099538866548	0.07364735003655193	0.43922911764601485	3.4068665163407497	0.013681394890977578	0.6954560183642976	0.06770758884685737	0.064068082415079	0.15316948357066804	-0.3461326263271196	0.4742687911572776	0.41828229045062887	0.6953274138278417	0.9422796757100113	0.23653410563895186	-0.016761955200502943	0.15514976715180098	-0.4178308567780256	0.38430694637701973	-0.10803725656966524	0.9182428987151104	0.9861940758957309	0.23322003238560832
psvid_46982_sp|Q8N2G8|GHDC_HUMAN	Q8N2G8	GHDC_HUMAN	-0.25955188656361905	0.07660331562336013	-0.44557822636243233	-0.07352554676480577	-3.388259169352049	0.01400545928881111	0.6954560183642976	0.07361992325183833	-0.17943371277121134	0.33892171230126616	-1.087094451406243	0.7282270258638204	-0.529425251492042	0.6220661331836763	0.9149672272836136	0.5696767856327648	-0.2604841881004918	0.33396465497257616	-1.1237973583001974	0.6028289820992139	-0.7799753184117095	0.47132134268936043	0.77910135980814	0.5836090197809799
psvid_165824_sp|P61960|UFM1_HUMAN	P61960	UFM1_HUMAN	0.601147543763326	0.1796499854711516	0.16487883959359395	1.037416247933058	3.346215376454116	0.014769073614032464	0.6954560183642976	0.3383230569370535	-0.4168088644569976	0.2821542001941404	-1.172441449983249	0.33882372106925385	-1.4772378513954643	0.2072421274523578	0.7258795267620202	0.4700376932004631	-0.5	0.24162174983602222	-1.1246027408417385	0.12460274084173839	-2.069350132342504	0.0943611946682532	0.5204027816531388	0.408248290463863
psvid_105053_sp|Q8NEW0|ZNT7_HUMAN	Q8NEW0	ZNT7_HUMAN	-0.4231791280340662	0.12761940607175976	-0.7330948386745106	-0.11326341739362178	-3.3159465402629653	0.015346992363899511	0.6954560183642976	0.22009820593745655	0.057797611865738396	0.13483957148432274	-0.30331405672485584	0.41890928045633263	0.42863983643301845	0.6883139239224685	0.9414690406320979	0.2010881729131695	-0.023277351097870436	0.14625769423214538	-0.40135985711642236	0.3548051549206815	-0.15915300196736182	0.8798889399372339	0.9687449624358292	0.2135909188881512
psvid_20272_sp|O15145|ARPC3_HUMAN	O15145	ARPC3_HUMAN	0.37940351713239284	0.11550305905586922	0.09891159407551153	0.6598954401892742	3.28479193740552	0.01596772683807095	0.6954560183642976	0.19047008209761176	-0.3154252111813616	0.21216369540801516	-0.8836173614511557	0.2527669390884325	-1.4867068118075653	0.20484860345940714	0.7245364361573173	0.34536456491060796	-0.396240625180289	0.20933874222797225	-0.9373903861131941	0.1449091357526161	-1.8928203206111678	0.11801481135498415	0.5319320213874119	0.3450011099201671
psvid_43470_sp|Q9H1K4|GHC2_HUMAN	Q9H1K4	GHC2_HUMAN	-0.31228439474034264	0.09615828704938985	-0.5457987542110533	-0.078770035269632	-3.247607713518688	0.01674470349531941	0.6954560183642976	0.13917841308839005	-0.3945900743074122	0.24232150373432407	-1.043547361738851	0.25436721312402655	-1.628374156756769	0.1721654683355858	0.7176098719675167	0.3994372693388067	-0.47672264890212945	0.25190150571156156	-1.1278990061480338	0.17445370834377505	-1.8924962260765448	0.11806351358680227	0.5319320213874119	0.42809878635681814
psvid_53533_sp|O95831|AIFM1_HUMAN	O95831	AIFM1_HUMAN	-0.2399022917313678	0.07399888937107484	-0.41960394598561923	-0.06020063747711635	-3.2419715183609545	0.016866029400181348	0.6954560183642976	0.06164565870544747	0.01309252628494395	0.07090254147227167	-0.17679041962268727	0.20297547219257517	0.1846552466679087	0.8616895359807751	0.979782114487937	0.04223963868991833	-0.06879058965114049	0.08763728256832908	-0.2953367798399326	0.15775560053765164	-0.7849466304196027	0.4686567713652665	0.778964373318746	0.027441320259551094
psvid_74748_sp|P43251|BTD_HUMAN	P43251	BTD_HUMAN	-0.246015821783109	0.07708286018195669	-0.4332067054176587	-0.0588249381485593	-3.1915761973852597	0.01799440728681475	0.6954560183642976	0.07565865015870107	-0.1835801876288703	0.1812646640506457	-0.6690221433640424	0.3018617681063018	-1.0127742689969492	0.36349448504470555	0.7995936304778763	0.28906195801859474	-0.26472342226339196	0.16159640511285356	-0.6824571635849381	0.15301031905815415	-1.6381764314529021	0.16339700051179873	0.5735005224757174	0.24713087763476896
psvid_51319_sp|Q8IY95|TM192_HUMAN	Q8IY95	TM192_HUMAN	-0.24471523905256376	0.07678458757122368	-0.4311817863893256	-0.05824869171580191	-3.187035924697405	0.018100030343418283	0.6954560183642976	0.07439564696721387	-0.30409635207481545	0.16313834551331513	-0.7409945082386495	0.13280180408901865	-1.8640396966021426	0.12912685234015167	0.7058934594594958	0.25536950447650614	-0.38710915617401076	0.138107176322986	-0.7441222186147576	-0.030096093733263996	-2.802961920448604	0.03864391862995825	0.48232346954803157	0.19502961666673976
psvid_35520_sp|O43390|HNRPR_HUMAN	O43390	HNRPR_HUMAN	0.3613030379803064	0.11403373119254158	0.08437928533687256	0.6382267906237402	3.168387407847421	0.018540987038824917	0.6954560183642976	0.18677829714498786	-0.33704608634508126	0.20251761988488376	-0.8794052382660645	0.205313065575902	-1.6642803057663178	0.1647541261238602	0.7176098719675167	0.32790739226067545	-0.4170045601121791	0.2202189231088577	-0.9862800622238769	0.15227094199951863	-1.893590951337307	0.11789909083039209	0.5319320213874119	0.3664968023467238
psvid_43805_sp|Q9H9B4|SFXN1_HUMAN	Q9H9B4	SFXN1_HUMAN	-0.22839017497209824	0.07211374764899983	-0.40351388097821006	-0.053266468965986385	-3.1670823167275213	0.01857228108116001	0.6954560183642976	0.05160191460806907	-0.12813724737251464	0.08400639281210422	-0.3531134049404943	0.09683891019546503	-1.5253273362078195	0.19536706318300276	0.7232550420318837	0.08802668078684679	-0.20882791173095838	0.09745548456385868	-0.46075458145318426	0.0430987579912675	-2.142803072249072	0.08604019589972288	0.5204027816531388	0.0818529301597047
psvid_51700_sp|O43681|GET3_HUMAN	O43681	GET3_HUMAN	0.23294034139997155	0.07459804347214113	0.051783679049924036	0.41409700375001907	3.1226065799830773	0.019673795590494002	0.6954560183642976	0.06455883208033282	-0.028662067634665167	0.09947350233219446	-0.29506044025116	0.23773630498182968	-0.2881377146945869	0.7862905798753864	0.9665779766182299	0.1268359952401921	-0.10943939394473179	0.13093548852068976	-0.44791333124125826	0.22903454335179468	-0.8358268272504191	0.4420246451884564	0.7710550916536703	0.17810803565545877
psvid_80849_sp|Q8WWI5|CTL1_HUMAN	Q8WWI5	CTL1_HUMAN	0.49095313235345994	0.1594331768892724	0.10377967781223552	0.8781265868946844	3.079366176679969	0.020812963921723653	0.6954560183642976	0.29352058643957124	0.5668973325718616	0.47061945742395406	-0.6934610004514907	1.827255665595214	1.2045769116196492	0.28903653408046504	0.7858402699700607	0.7986238404538684	0.48527657773660793	0.43724421762687055	-0.6450187575644906	1.6155719130377064	1.1098524764270905	0.3184521982322632	0.6810157109210588	0.7754013042941641
psvid_50834_sp|Q16706|MA2A1_HUMAN	Q16706	MA2A1_HUMAN	-0.3695910891129772	0.12133418865958062	-0.6642435441030239	-0.07493863412293056	-3.0460589319133677	0.021739140370335926	0.6954560183642976	0.20489448081859502	-0.2245381137923732	0.33051884197191767	-1.1096952617367877	0.6606190341520413	-0.6793504190343586	0.5309308814161575	0.8667313206910913	0.5549801158988836	-0.30559810533411236	0.32687777748182845	-1.1505913887366457	0.539395178068421	-0.934900217715476	0.3935123183863926	0.7341981821998679	0.5703277897168432
psvid_50162_sp|Q9H2M3|BHMT2_HUMAN	Q9H2M3	BHMT2_HUMAN	0.2514462767171386	0.08281146764263433	0.05034382973337714	0.45254872370090005	3.0363702500990932	0.022016855319999418	0.6954560183642976	0.09750228726604238	-0.12957768285684867	0.12668914416046395	-0.4688618242738845	0.20970645856018716	-1.0228002068806	0.3592212234659341	0.7995936304778763	0.18485998236707596	-0.20994409993749596	0.11915879117533035	-0.5179747619702387	0.0980865620952468	-1.7618851103363748	0.13947671589044158	0.5556992839403372	0.14860786847532734
psvid_882831_sp|Q6IQ22|RAB12_HUMAN	Q6IQ22	RAB12_HUMAN	-0.5877646062800519	0.19680410309985227	-1.065691007495633	-0.10983820506447084	-2.9865465049874413	0.02350686097888482	0.6954560183642976	0.3756719705751376	-0.16559169976561083	0.10681151433422367	-0.45164188326388877	0.1204584837326671	-1.5503169372494636	0.18946648053574525	0.7176098719675167	0.143300981577157	-0.24431998087497886	0.11848940982138186	-0.5506202629703678	0.061980301220410094	-2.0619562646423986	0.09524475523310336	0.5224127042885937	0.14684594916132543
psvid_92535_sp|Q9BV40|VAMP8_HUMAN	Q9BV40	VAMP8_HUMAN	0.22606109519864237	0.07591879835579296	0.041697062582989386	0.41042512781429535	2.9776695639887305	0.02378357612746492	0.6954560183642976	0.07063116431869987	-0.21044287343401002	0.46443306252844857	-1.4542335226633207	1.0333477757953007	-0.45311776962717737	0.6718854509457962	0.933806897924666	0.7879105355589006	-0.29248125036057804	0.4316536481563985	-1.4083247202294762	0.8233622195083201	-0.6775831771833075	0.5286496929878653	0.8138211960662557	0.7650823625262252
psvid_92941_sp|Q9NRP0|OSTC_HUMAN	Q9NRP0	OSTC_HUMAN	0.32972885808221	0.11190324388498736	0.05797886002873126	0.6014788561356887	2.946553170711484	0.024781619389413423	0.6954560183642976	0.18137914663186558	-0.21032609408041747	0.49979091940492903	-1.5488080461216611	1.1281558579608262	-0.4208281621659715	0.6936001503981861	0.9414690406320979	0.8491047596984338	-0.29248125036057804	0.4781227151701206	-1.5284492812047485	0.9434867804835925	-0.6117284142346394	0.5679366669789404	0.8298398456720806	0.8507037407591777
psvid_86608_sp|P48509|CD151_HUMAN	P48509	CD151_HUMAN	0.2916981737155666	0.09908605430832895	0.05107391537780018	0.5323224320533331	2.9438872680092896	0.024869201721272063	0.6954560183642976	0.147414894454823	-0.16820206956581396	0.6054467193768606	-1.7896391052233995	1.4532349660917716	-0.2778148170311854	0.7937064784846364	0.9686200888248205	1.031552566264364	-0.25	0.5491228927423548	-1.669506580424098	1.169506580424098	-0.4552714944217387	0.6683421304895807	0.8667518703711972	0.9810039294335609
psvid_86428_sp|P04899|GNAI2_HUMAN	P04899	GNAI2_HUMAN	-0.24190240320363632	0.08333923731834386	-0.4442865056905586	-0.039518300716714	-2.9026231939176985	0.02626818176642093	0.6954560183642976	0.09934185962367006	-0.018799325453852322	0.11726582055343775	-0.33284701681440004	0.2952483659066954	-0.16031376717553872	0.8797172697678669	0.9834603424807783	0.1655850357700525	-0.1004082255299088	0.11492609117327067	-0.3974971738127863	0.19668072275296872	-0.8736765037847349	0.4229698478573293	0.7616296001165247	0.13726601983348227
psvid_26087_sp|Q9Y265|RUVB1_HUMAN	Q9Y265	RUVB1_HUMAN	0.2342713627228017	0.08105699551951356	0.03742954107473631	0.4311131843708671	2.8902053576165856	0.026705573054911086	0.6954560183642976	0.09121111064999701	-0.582126855230988	0.3074250240253443	-1.4054368240349366	0.24118311357296085	-1.8935571594295366	0.12458908543919776	0.7048513307479977	0.5145035794200784	-0.6638379571531384	0.2739449152728626	-1.3719974876391572	0.04432157333288034	-2.4232534357935545	0.06080778165337882	0.5036298607729148	0.4703195947172108
psvid_53027_sp|Q9BRR6|ADPGK_HUMAN	Q9BRR6	ADPGK_HUMAN	-0.20194191351511837	0.07012218019011075	-0.3722292230568639	-0.03165460397337286	-2.879857884732426	0.027076016680290912	0.6954560183642976	0.03863931569797978	0.07538746480574732	0.1509879037364703	-0.3289707903790968	0.47974571999059146	0.4992947311681756	0.6414773005050342	0.9190364020538448	0.232376157687759	-0.006618052840297928	0.13666361389156081	-0.3598994435592057	0.34666333787860987	-0.04842585858697684	0.9632852728208714	1.0	0.1916730408775033
psvid_41617_sp|Q15363|TMED2_HUMAN	Q15363	TMED2_HUMAN	-0.24159068260597483	0.08457375079351384	-0.4469727235156585	-0.03620864169629118	-2.8565681471999107	0.02793013138672086	0.6954560183642976	0.10356062638945855	0.05087312227071594	0.13764663468903945	-0.317756096743215	0.41950234128464686	0.36959219806313853	0.7287681459796395	0.9547442772746325	0.2066009057248342	0.004621649750736312	0.16617729315011937	-0.42495388654790583	0.43419718604937846	0.027811559949777603	0.9789076390831005	1.0	0.2568796879086164
psvid_105195_sp|P62269|RS18_HUMAN	P62269	RS18_HUMAN	0.19717495371823102	0.06935757731801707	0.028744434219289766	0.3656054732171723	2.842875448404838	0.028445743458127306	0.6954560183642976	0.0324438632797461	0.15127932667145316	0.1272103424076689	-0.18940062731486662	0.49195928065777295	1.1892061903791658	0.29445329627085	0.7858402699700607	0.18590870593083358	0.018577007110882837	0.12777102224597622	-0.3117166471199482	0.34887066134171385	0.14539295987723747	0.8901818115164246	0.9725627241670376	0.17042140811621762
psvid_48989_sp|Q9UNF0|PACN2_HUMAN	Q9UNF0	PACN2_HUMAN	-0.2962866976338736	0.10435883304898748	-0.5497155679092802	-0.04285782735846694	-2.839114706225131	0.028589137089434023	0.6954560183642976	0.16174331449918444	0.22348236192499904	0.1535045257299177	-0.1876156177877537	0.6345803416377518	1.4558682283947983	0.21274579458722775	0.7258795267620202	0.23717143990470013	0.1417601481809735	0.18024501503582582	-0.32418106154390086	0.6077013579058479	0.7864858184998735	0.46783403201006013	0.778964373318746	0.286242622801809
psvid_86359_sp|P78417|GSTO1_HUMAN	P78417	GSTO1_HUMAN	-0.20269833106836188	0.07142219606892546	-0.3761426475052827	-0.02925401463144109	-2.838029943419121	0.02863064187602633	0.6954560183642976	0.04746427612668617	0.018078970324130417	0.1402123151508114	-0.3574213559057447	0.39357929655400553	0.12893996012179673	0.9030783472534323	0.9921682594839206	0.2116096775250449	-0.06230715157719113	0.1453434682959897	-0.43802634375558186	0.3134120406011996	-0.428689037819736	0.6863093618575158	0.8778886106811484	0.2115388651133875
psvid_36294_sp|Q9H330|TM245_HUMAN	Q9H330	TM245_HUMAN	0.46112642303252294	0.16263219388613545	0.0661843566755046	0.8560684893895413	2.8353944690395916	0.028731748595763402	0.6954560183642976	0.3006806973892995	0.028598010401212903	0.24747083250928467	-0.6341496108734611	0.6913456316758869	0.1155611354729651	0.9130770866891509	0.9956425679323188	0.4086084652880125	-0.05264174648491449	0.24221879162646173	-0.6787878663434784	0.5735043733736495	-0.21733138924289605	0.8366941944350795	0.9528490542129893	0.40940441758075097
psvid_31293_sp|Q86YB7|ECHD2_HUMAN	Q86YB7	ECHD2_HUMAN	0.2201609508397926	0.0778900550631548	0.031009845143943088	0.40931205653564207	2.826560472467014	0.029073453076335375	0.6954560183642976	0.0789987259631553	-0.1931191872854483	0.1238014450487984	-0.524669828565083	0.13843145399418638	-1.559910606934573	0.18724893934346662	0.7176098719675167	0.17901900280839286	-0.2732773510978703	0.15628896139394063	-0.6772911193791332	0.13073641718339257	-1.7485390437079542	0.1418773657256402	0.5556992839403372	0.23569598773930633
psvid_50176_sp|Q9UJS0|S2513_HUMAN	Q9UJS0	S2513_HUMAN	-0.2955850290383779	0.10473155613088286	-0.5499190339038387	-0.04125102417291715	-2.822311058464421	0.029239370924336074	0.6954560183642976	0.1627351217485926	-0.07990011784529161	0.08137562303301449	-0.2978308535527068	0.13803061786212356	-0.9818679706191096	0.3769412343190395	0.8028358756924997	0.08043808627588495	-0.16082480492391804	0.09115802247044423	-0.3964722610134182	0.07482265116558212	-1.7642419236997113	0.13905708495827324	0.5556992839403372	0.05303753491737691
psvid_10853_sp|P06753|TPM3_HUMAN	P06753	TPM3_HUMAN	0.3679807364070715	0.13044051727313236	0.05121413443527667	0.6847473383788664	2.8210616156676864	0.029288347901432317	0.6954560183642976	0.22682488541689577	0.544644257997843	0.13139629811965864	0.1927539639372915	0.8965345520583945	4.145050247167937	0.011696551649746508	0.6219650821978125	0.1942751316426839	0.46217266918125877	0.14092958293518665	0.0978635627918743	0.8264817755706433	3.2794581489240016	0.022571456881738377	0.4789514222886797	0.20152854265057077
psvid_37300_sp|Q5W111|SPRY7_HUMAN	Q5W111	SPRY7_HUMAN	-0.21532161175310627	0.07643687615512428	-0.40094376375897584	-0.0296994597472367	-2.8169860227689494	0.02944871867330792	0.6954560183642976	0.07290204327319028	-0.21053030600657907	0.41201345114459054	-1.3139368445084516	0.8928762324952935	-0.5109792057072824	0.6339084639226464	0.9190364020538448	0.6969991041523506	-0.29087468307071984	0.3909790098457026	-1.3015724423864554	0.7198230762450157	-0.7439649591048678	0.4909529343708264	0.7916529533861496	0.6898226624467354
psvid_33833_sp|Q8TEB1|DCA11_HUMAN	Q8TEB1	DCA11_HUMAN	0.22750864315523867	0.0809974564216478	0.03081140846611577	0.4242058778443616	2.8088368845917677	0.02977220475388666	0.6954560183642976	0.09099243564250543	-0.16879005566510674	0.33854994055992615	-1.0754551584317338	0.7378750471015202	-0.4985676718357878	0.641949974524845	0.9190364020538448	0.5690268713282839	-0.2499999999999999	0.2983240468808758	-1.0211806468881661	0.5211806468881663	-0.8380149123541077	0.44090549844742266	0.7710550916536703	0.5165803561774195
psvid_65281_sp|P22314|UBA1_HUMAN	P22314	UBA1_HUMAN	-0.3054578502126093	0.10908246337836128	-0.5703577600061553	-0.04055794041906319	-2.800247086033474	0.030117302730775064	0.6954560183642976	0.174138708933066	0.06840779808471797	0.1548225754754375	-0.34622002926586565	0.4830356254353016	0.44184640304973366	0.6794243876719723	0.9374966464486023	0.23967560933473747	-0.014145882091591844	0.18883242676709036	-0.5022859249418965	0.4739941607587128	-0.07491235659985271	0.9432413412460768	0.9963964473527942	0.30381980704573947
psvid_57822_sp|P61224|RAP1B_HUMAN	P61224	RAP1B_HUMAN	0.24400859725727564	0.08717528418979634	0.03230889592210476	0.45570829859244655	2.799057089690982	0.03016544761714635	0.6954560183642976	0.11211551511273614	0.02045449729014681	0.08334746665632964	-0.20275700083127413	0.24366599541156775	0.24541234557839364	0.8171471503541268	0.9751168687974395	0.08616656284902997	-0.05998769818018812	0.11770904100342623	-0.3642706929126087	0.24429529655223248	-0.5096269383287391	0.6323895614224604	0.8550031992851073	0.14477760965442996
psvid_87075_sp|P46977|STT3A_HUMAN	P46977	STT3A_HUMAN	-0.2427668517876711	0.08687982891208977	-0.45374905854132497	-0.031784645034017206	-2.794283262612282	0.030359416015955275	0.6954560183642976	0.11116442516863166	0.0004237607996957493	0.12786488305534402	-0.3420091078750974	0.3428566294744889	0.0033141296466233975	0.9975003767264162	1.0	0.18722345093780646	-0.08374140449752732	0.13149476411673489	-0.42366109355445103	0.2561782845593964	-0.6368421211295199	0.552736633053289	0.8225844629831162	0.17945129272710633
psvid_29986_sp|Q10471|GALT2_HUMAN	Q10471	GALT2_HUMAN	-0.2530969699218302	0.09132032891756098	-0.47486265198817035	-0.03133128785549	-2.7715293289220666	0.03130244099835918	0.6954560183642976	0.1250006329924252	-0.10959740070098034	0.12655474239265838	-0.4485216029243542	0.22932680152239354	-0.8660078526408367	0.43109151471596396	0.8276831523344766	0.1845892822445511	-0.19087359756467703	0.16167528855161395	-0.6088112560091237	0.22706406087976966	-1.180598465446633	0.2917898396482309	0.6659413830042331	0.24729965558618194
