feature	first_member_id	log2fc	ci_low	ci_high	se	t	p	q	residual_sd	mean_log2_abundance	prior_variance	prior_sd	notrend_se	notrend_t	notrend_p	notrend_q	hit_q05_trend	hit_q05_notrend	hit_q10_trend	hit_q10_notrend
sp|O75083|WDR1_HUMAN	psvid_95037_sp|O75083|WDR1_HUMAN	-1.1229632740824185	-2.1900672969579285	-0.05585925120690849	0.4837462641235416	-2.32138903670299	0.040878809296863196	1.0	0.6528903792933797	1.5614816370412092	0.5201927263756416	0.7212438744111742	0.42259132404279615	-2.65732685503192	0.025985081489462946	1.0	False	False	False	False
sp|O15269|SPTC1_HUMAN	psvid_86951_sp|O15269|SPTC1_HUMAN	-0.8248020045968194	-1.6206020995185195	-0.029001909675119286	0.3607570720895341	-2.2863086226404365	0.04346527906068931	1.0	0.2932426478846379	2.308641627478699	0.478074674748874	0.6914294430734592	0.25704244530154413	-3.2088163634967746	0.010569474723867116	1.0	False	False	False	False
sp|P07148|FABPL_HUMAN	psvid_73804_sp|P07148|FABPL_HUMAN	-1.016699966373786	-1.9988438725011468	-0.03455606024642488	0.44523161307230885	-2.2835304963142105	0.04367672180394891	1.0	0.8005468102723673	6.393419010746911	0.09107502099022335	0.3017863830430779	0.49954431321406517	-2.035254810193603	0.07206617449892067	1.0	False	False	False	False
sp|Q14195|DPYL3_HUMAN	psvid_62000_sp|Q14195|DPYL3_HUMAN	-0.896240625180289	-1.7724677180934063	-0.02001353226717173	0.39721674141790897	-2.2563012374077167	0.04580223825095178	1.0	0.4653165760708938	0.4481203125901445	0.4393135955393953	0.6628073592978546	0.33050007794940917	-2.7117712974260773	0.02376004586319912	1.0	False	False	False	False
sp|P36406|TRI23_HUMAN	psvid_34633_sp|P36406|TRI23_HUMAN	-1.160964047443681	-2.3804548148123965	0.05852671992503433	0.5528271754220427	-2.100048801973909	0.060048420066489507	1.0	0.8270064185843025	1.5804820237218404	0.5203942386879301	0.7213835586481925	0.5135989432854484	-2.260448668404755	0.049913035270691436	1.0	False	False	False	False
sp|Q8NBN3|GPHCC_HUMAN	psvid_49917_sp|Q8NBN3|GPHCC_HUMAN	-1.0	-2.05255301363119	0.052553013631189804	0.4771499096817327	-2.0957774060295167	0.060491596355420015	1.0	0.65805701267647	0.896240625180289	0.48321363168047665	0.6951356929984798	0.42523287362802376	-2.3516526167606666	0.042972661777026376	1.0	False	False	False	False
sp|Q13418|ILK_HUMAN	psvid_43230_sp|Q13418|ILK_HUMAN	-0.9694360624872509	-1.9935301937785879	0.05465806880408608	0.46424875129612586	-2.0881823802017854	0.061287263690419806	1.0	0.6058696077817629	1.961440680145755	0.5109899087334784	0.7148355816084412	0.3987641131424627	-2.431101572424873	0.03770897964140522	1.0	False	False	False	False
sp|Q8NHW5|RLA0L_HUMAN	psvid_64823_sp|Q8NHW5|RLA0L_HUMAN	0.37107902512339463	-0.022724133058012796	0.7648821833048021	0.17852130859460932	2.078625952524526	0.0623024649767283	1.0	0.18175857953838287	5.523046614287988	0.1021029698344738	0.3195355533183652	0.22036582878232402	1.6839227169378614	0.12621242846142713	1.0	False	False	False	False
sp|Q16878|CDO1_HUMAN	psvid_51126_sp|Q16878|CDO1_HUMAN	0.75	-0.04743309878953916	1.547433098789539	0.36149735560775925	2.0747039732533574	0.06272368394730496	1.0	0.3535533905932738	0.375	0.43173973866121557	0.6570690516690126	0.28101451012463574	2.6689013306371954	0.02549507413792775	1.0	False	False	False	False
sp|Q5UCC4|EMC10_HUMAN	psvid_107450_sp|Q5UCC4|EMC10_HUMAN	-0.75	-1.547433098789539	0.04743309878953916	0.36149735560775925	-2.0747039732533574	0.06272368394730496	1.0	0.3535533905932738	0.375	0.43173973866121557	0.6570690516690126	0.28101451012463574	-2.6689013306371954	0.02549507413792775	1.0	False	False	False	False
